"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000949?rskey=i105HL&result=711","/cover/searchableMedia/anb-9780198606697-e-5000949-graphic-1-thumbnail.jpg","Daniels, Josephus","1862-1948","publisher, secretary of the navy, and ambassador","1999","1999","Josephus Daniels.  Courtesy of the Library of Congress (LC-USZ62-107581)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001972?rskey=i105HL&result=712","/cover/searchableMedia/anb-9780198606697-e-5001972-graphic-1-thumbnail.jpg","Danilova, Alexandra","1903-1997","dancer","","","Alexandra Danilova As Fanny Cerrito in Pas de Quatre. Photograph by Carl Van Vechten, 1948. Courtesy of the Library of Congress (LC-USZ62-121326)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000950?rskey=i105HL&result=713","/cover/searchableMedia/anb-9780198606697-e-5000950-graphic-1-thumbnail.jpg","Darling, Jay Norwood","1876-1962","political cartoonist and conservationist","1999","1999","Jay Norwood Darling.  Courtesy of the Library of Congress (LC-USZ62-98678)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001863?rskey=i105HL&result=714","/cover/searchableMedia/anb-9780198606697-e-5001863-graphic-1-thumbnail.jpg","Darlington, William","1782-1863","physician, botanist, and author","1999","1999","William Darlington.  Courtesy of the National Library of Medicine (B05853)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000703?rskey=i105HL&result=715","/cover/searchableMedia/anb-9780198606697-e-5000703-graphic-1-thumbnail.jpg","Darrow, Clarence","18 April 1857–13 March 1938","lawyer, orator, and author","1999","1999","Clarence Darrow Left, with John F. Raulston, the judge in the Scopes trial, 1925. Courtesy of the Library of Congress (LC-USZ62-95411)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000396?rskey=i105HL&result=716","/cover/searchableMedia/anb-9780198606697-e-5000396-graphic-1-thumbnail.jpg","Daugherty, Harry Micajah","1860-1941","politician","1999","1999","Harry Daugherty.  Courtesy of the Library of Congress (LC-USZ62-107385)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000621?rskey=i105HL&result=717","/cover/searchableMedia/anb-9780198606697-e-5000621-graphic-1-thumbnail.jpg","Davenport, Ira Erastus","17 September 1839–08 July 1911","mediums and stage magicians","1999","1999","Ira Davenport [left to right] Ira Davenport and Harry Houdini, c. 1910. Courtesy of the Library of Congress (LC-USZ62-66398)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001200?rskey=i105HL&result=718","/cover/searchableMedia/anb-9780198606697-e-5001200-graphic-1-thumbnail.jpg","Davidge, William Pleater","1814-1888","actor","1999","1999","William Davidge. As Sir Anthony Adverse in The Rivals. Courtesy of the Library of Congress (LC-USZ62-97977)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001111?rskey=i105HL&result=719","/cover/searchableMedia/anb-9780198606697-e-5001111-graphic-1-thumbnail.jpg","Davidson, Jo","1883-1952","sculptor","1999","1999","Jo Davidson. At work on a plaque. Courtesy of the Library of Congress (LC-USZ62-103859)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001201?rskey=i105HL&result=720","/cover/searchableMedia/anb-9780198606697-e-5001201-graphic-1-thumbnail.jpg","Davies, Marion","1897-1961","actress","1999","1999","Marion Davies Photograph by Arnold Genthe, 1919. Courtesy of the Library of Congress (LC-G432-2944)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000704?rskey=LInA4Y&result=721","/cover/searchableMedia/anb-9780198606697-e-5000704-graphic-1-thumbnail.jpg","Davis, Benjamin Jefferson","1903-1964","Communist party leader","1999","1999","Benjamin J. Davis.  Courtesy of the Library of Congress (LC-USZ62-111435)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001921?rskey=LInA4Y&result=722","/cover/searchableMedia/anb-9780198606697-e-5001921-graphic-1-thumbnail.jpg","Davis, Benjamin Oliver, Sr.","1880-1970","U.S. Army general","1999","1999","Benjamin O. Davis. [left to right] Benjamin O. Davis, General Carl Spaatz, and Secretary of War Henry Lewis Stimson. Courtesy of the Library of Congress (LC-USZ62-114285)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001316?rskey=LInA4Y&result=723","/cover/searchableMedia/anb-9780198606697-e-5001316-graphic-1-thumbnail.jpg","Davis, Bette","1908-1989","film, television, and stage actress","1999","1999","Bette Davis Right, with Marlene Dietrich and Bob Hope. Courtesy of the Library of Congress (LC-USZ62-112143)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000364?rskey=LInA4Y&result=724","/cover/searchableMedia/anb-9780198606697-e-5000364-graphic-1-thumbnail.jpg","Davis, Charles Henry","1807-1877","naval officer and hydrographer","1999","1999","Charles Henry Davis.  Courtesy of the Library of Congress (LC-USZ62-104940)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002391?rskey=LInA4Y&result=725","/cover/searchableMedia/anb-9780198606697-e-5002391-graphic-1-thumbnail.jpg","Davis, Clyde Brion","1894-1962","journalist and novelist","1999","1999","Clyde Brion Davis Photograph by Leja Gorska, 1947. Courtesy of the Library of Congress (LC-USZ62-117684)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000397?rskey=LInA4Y&result=726","/cover/searchableMedia/anb-9780198606697-e-5000397-graphic-1-thumbnail.jpg","Davis, Dwight Filley","1879-1945","tennis player and U.S. secretary of war","1999","1999","Dwight Davis Left, at the swearing-in of the new secretary of war, James Good, right, 1929. Courtesy of the Library of Congress (LC-USZ62-96839)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002526?rskey=LInA4Y&result=727","/cover/searchableMedia/anb-9780198606697-e-5002526-graphic-1-thumbnail.jpg","Davis, Ernie","1939-1963","football player","1999","1999","Ernie Davis  Courtesy of the Library of Congress (LC-USZ62-115342)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001477?rskey=LInA4Y&result=728","/cover/searchableMedia/anb-9780198606697-e-5001477-graphic-1-thumbnail.jpg","Davis, George Stacey","1870-1940","baseball player and manager","1999","1999","George Davis. American Tobacco Co. baseball card, c. 1909–1911. Courtesy of the Library of Congress (LOT 13163-18, no. 217)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000131?rskey=LInA4Y&result=729","/cover/searchableMedia/anb-9780198606697-e-5000131-graphic-1-thumbnail.jpg","Davis, Jefferson","03 June 1808?–06 December 1889","president of the Confederate States of America and U.S. senator","1999","1999","Jefferson Davis.  Courtesy of the Library of Congress (LC-USZ62-92005)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004791?rskey=LInA4Y&result=730","/cover/searchableMedia/anb-9780198606697-e-5004791-graphic-1-thumbnail.jpg","Davis, Jimmie Houston","1899-2000","governor of Louisiana and musician","","","Jimmie Houston Davis. Leading the crowd in singing ""You Are My Sunshine"" at his inaugural ball in Baton Rouge, La., 1960. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002346?rskey=iOStNd&result=731","/cover/searchableMedia/anb-9780198606697-e-5002346-graphic-1-thumbnail.jpg","Davis, John","1787-1854","lawyer and politician","1999","1999","John Davis. Daguerreotype from the studio of Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-110173)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000398?rskey=iOStNd&result=732","/cover/searchableMedia/anb-9780198606697-e-5000398-graphic-1-thumbnail.jpg","Davis, John William","1873-1955","lawyer and Democratic presidential candidate","1999","1999","John William Davis.  Courtesy of the Library of Congress (LC-USZ62-103176)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002685?rskey=iOStNd&result=733","/cover/searchableMedia/anb-9780198606697-e-5002685-graphic-1-thumbnail.jpg","Davis, Miles","1926-1991","jazz trumpeter and bandleader","1999","1999","Miles Davis  � William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0685)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000841?rskey=iOStNd&result=734","/cover/searchableMedia/anb-9780198606697-e-5000841-graphic-1-thumbnail.jpg","Davis, Paulina Kellogg Wright","1813-1876","abolitionist, suffragist, and educator","1999","1999","Paulina Kellogg Wright Davis.  Courtesy of the Library of Congress (LC-USZ62-37939)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000951?rskey=iOStNd&result=735","/cover/searchableMedia/anb-9780198606697-e-5000951-graphic-1-thumbnail.jpg","Davis, Richard Harding","1864-1916","foreign correspondent and author","1999","1999","Richard Harding Davis.  Courtesy of the Library of Congress (LC-USZ62-112723)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001324?rskey=iOStNd&result=736","/cover/searchableMedia/anb-9780198606697-e-5001324-graphic-1-thumbnail.jpg","Davis, Sammy, Jr.","1925-1990","variety performer and entertainer","1999","1999","Sammy Davis, Jr. Photograph by Carl Van Vechten, 1956. Courtesy of the Library of Congress (LC-USZ62-114446)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000644?rskey=iOStNd&result=737","/cover/searchableMedia/anb-9780198606697-e-5000644-graphic-1-thumbnail.jpg","Davison, Henry Pomeroy","1867-1922","banker and chairman of the American National Red Cross War Council","1999","1999","Henry P. Davison.  Courtesy of the Library of Congress (LC-USZ62-99085)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002498?rskey=iOStNd&result=738","/cover/searchableMedia/anb-9780198606697-e-5002498-graphic-1-thumbnail.jpg","Davison, Wild Bill","1905-1989","jazz cornetist","1999","1999","Wild Bill Davison  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0182 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000399?rskey=iOStNd&result=739","/cover/searchableMedia/anb-9780198606697-e-5000399-graphic-1-thumbnail.jpg","Dawes, Charles Gates","27 August 1865–23 April 1951","banker and vice president of the United States","1999","1999","Charles G. Dawes. [left to right] Calvin Coolidge and Charles G. Dawes. Courtesy of the Library of Congress (LC-USZ62-111450)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002359?rskey=iOStNd&result=740","/cover/searchableMedia/anb-9780198606697-e-5002359-graphic-1-thumbnail.jpg","Dawson, William Levi","1886-1970","congressman","1999","1999","William Dawson.  Courtesy of the Library of Congress (LC-USZ62-108430)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000619?rskey=FxjVNy&result=741","/cover/searchableMedia/anb-9780198606697-e-5000619-graphic-1-thumbnail.jpg","Day, Dorothy","1897-1980","founder of the Catholic Worker movement and Catholic Worker, a monthly newspaper","1999","1999","Dorothy Day.  Courtesy of the Library of Congress (LC-USZ62-111099)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001678?rskey=FxjVNy&result=742","/cover/searchableMedia/anb-9780198606697-e-5001678-graphic-1-thumbnail.jpg","Day, William Rufus","1849-1923","associate justice of the U.S. Supreme Court","1999","1999","William Rufus Day. From an etching by Albert Rosenthal, 1906. Courtesy of the Library of Congress (LC-USZ62-92447)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000132?rskey=FxjVNy&result=743","/cover/searchableMedia/anb-9780198606697-e-5000132-graphic-1-thumbnail.jpg","Dayton, William Lewis","1807-1864","politician and diplomat","1999","1999","William Lewis Dayton.  Courtesy of the Library of Congress (LC-USZ62-20882)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001065?rskey=FxjVNy&result=744","/cover/searchableMedia/anb-9780198606697-e-5001065-graphic-1-thumbnail.jpg","De Casseres, Benjamin","1873-1945","author and journalist","1999","1999","Benjamin De Casseres Photograph by Arnold Genthe, 1925. Courtesy of the Library of Congress (LC-G412-T-4766-008)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002772?rskey=FxjVNy&result=745","/cover/searchableMedia/anb-9780198606697-e-5002772-graphic-1-thumbnail.jpg","de Kooning, Willem","1904-1997","artist","","","Willem de Kooning.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001381?rskey=FxjVNy&result=746","/cover/searchableMedia/anb-9780198606697-e-5001381-graphic-1-thumbnail.jpg","de Mille, Agnes","1905-1993","dancer, choreographer, and writer","1999","1999","Agnes de Mille In Three Virgins and a Devil. Photograph by Carl Van Vechten, 1941. Courtesy of the Library of Congress (LC-USZ62-121315)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002455?rskey=FxjVNy&result=747","/cover/searchableMedia/anb-9780198606697-e-5002455-graphic-1-thumbnail.jpg","De Paris, Sidney","1905-1967","jazz trumpeter","1999","1999","Sidney De Paris  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0199 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002456?rskey=FxjVNy&result=748","/cover/searchableMedia/anb-9780198606697-e-5002456-graphic-1-thumbnail.jpg","De Paris, Wilbur","1900-1973","jazz trombonist","1999","1999","Wilbur De Paris  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0201 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001507?rskey=FxjVNy&result=749","/cover/searchableMedia/anb-9780198606697-e-5001507-graphic-1-thumbnail.jpg","de Soto, Hernando","1500?–21 May 1542","Spanish conquistador and explorer","1999","1999","Hernando de Soto. Engraving from Herrera's Historia General, 1615. Courtesy of the Library of Congress (LC-USZ6-674)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001428?rskey=FxjVNy&result=750","/cover/searchableMedia/anb-9780198606697-e-5001428-graphic-1-thumbnail.jpg","Dean, Dizzy","1910-1974","baseball player, coach, and broadcaster","1999","1999","Dizzy Dean  Courtesy of the Library of Congress (LC-USZ62-29523)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003311?rskey=C3UjAo&result=751","/cover/searchableMedia/anb-9780198606697-e-5003311-graphic-1-thumbnail.jpg","Deaver, John Blair","1855-1931","surgeon","1999","1999","John Blair Deaver.  Courtesy of the Clendening History of Medicine Library, University of Kansas Medical Center."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000400?rskey=C3UjAo&result=752","/cover/searchableMedia/anb-9780198606697-e-5000400-graphic-1-thumbnail.jpg","Debs, Eugene Victor","05 November 1855–20 October 1926","labor organizer and presidential candidate for the Socialist Party of America","1999","1999","Eugene V. Debs.  Courtesy of the Library of Congress (LC-USZ62-105054)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004700?rskey=C3UjAo&result=753","/cover/searchableMedia/anb-9780198606697-e-5004700-graphic-1-thumbnail.jpg","DeBusschere, Dave","1940-2003","basketball player and coach","","","Dave DeBusschere. Eluding the Baltimore Bullets' Wesley Unseld, New York City, 30 December 1972. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000903?rskey=C3UjAo&result=754","/cover/searchableMedia/anb-9780198606697-e-5000903-graphic-1-thumbnail.jpg","Decker, Sarah Sophia Chase Platt","1855-1912","clubwoman, suffragist, and community activist","1999","1999","Sarah Platt Decker.  Courtesy of the Library of Congress (LC-USZ62-111458)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004792?rskey=C3UjAo&result=755","/cover/searchableMedia/anb-9780198606697-e-5004792-graphic-1-thumbnail.jpg","Deglman, George A.","1877-1963","Jesuit educator","","","George A. Deglman Marquette University Archives."
